node1	node2	node1_string_id	node2_string_id	weight	weight2
RBM39	SF3B2	9606.ENSP00000253363	9606.ENSP00000318861	0.409	0.408
DDX18	RPL26	9606.ENSP00000263239	9606.ENSP00000463784	0.411	0.41
MRPL2	RPL17	9606.ENSP00000373404	9606.ENSP00000463842	0.411	0.411
PABPC1	RALY	9606.ENSP00000313007	9606.ENSP00000246194	0.411	0.41
RBM39	RPS4X	9606.ENSP00000253363	9606.ENSP00000362744	0.411	0.41
DDX21	NOP58	9606.ENSP00000346120	9606.ENSP00000264279	0.412	0.412
EIF3L	NCL	9606.ENSP00000499067	9606.ENSP00000318195	0.413	0.412
RBM39	RPS8	9606.ENSP00000253363	9606.ENSP00000379888	0.413	0.412
BUB3	CCT5	9606.ENSP00000357858	9606.ENSP00000280326	0.415	0.414
HNRNPA1	PABPC1	9606.ENSP00000341826	9606.ENSP00000313007	0.415	0.414
NPM1	RPLP0	9606.ENSP00000296930	9606.ENSP00000449328	0.415	0.414
EXOSC4	NOL6	9606.ENSP00000315476	9606.ENSP00000297990	0.416	0.416
RPS8	YBX1	9606.ENSP00000379888	9606.ENSP00000361626	0.416	0.416
NCL	RPL3	9606.ENSP00000318195	9606.ENSP00000346001	0.419	0.418
DDX21	DHX9	9606.ENSP00000346120	9606.ENSP00000356520	0.42	0.42
DDX39B	RBM39	9606.ENSP00000416269	9606.ENSP00000253363	0.42	0.42
G3BP1	RPS11	9606.ENSP00000377681	9606.ENSP00000270625	0.42	0.42
HNRNPK	RBM14	9606.ENSP00000365458	9606.ENSP00000311747	0.42	0.42
ILF3	NPM1	9606.ENSP00000404121	9606.ENSP00000296930	0.42	0.42
MCM5	SF3A1	9606.ENSP00000216122	9606.ENSP00000215793	0.42	0.42
RBM39	SF3B3	9606.ENSP00000253363	9606.ENSP00000305790	0.42	0.42
DDB1	HIST2H2BE	9606.ENSP00000301764	9606.ENSP00000358151	0.421	0.42
DDX39B	EXOSC9	9606.ENSP00000416269	9606.ENSP00000368984	0.421	0.42
DDX56	GRWD1	9606.ENSP00000258772	9606.ENSP00000253237	0.421	0.42
FUBP3	PCBP2	9606.ENSP00000318177	9606.ENSP00000352438	0.421	0.42
GNL3	RBBP7	9606.ENSP00000395772	9606.ENSP00000369424	0.421	0.42
HIST1H1C	NPM1	9606.ENSP00000339566	9606.ENSP00000296930	0.421	0.42
HNRNPA2B1	RBM39	9606.ENSP00000346694	9606.ENSP00000253363	0.421	0.42
HNRNPH1	SFPQ	9606.ENSP00000349168	9606.ENSP00000349748	0.421	0.42
LMNB1	VIM	9606.ENSP00000261366	9606.ENSP00000446007	0.421	0.42
PABPC1	RUVBL1	9606.ENSP00000313007	9606.ENSP00000318297	0.421	0.42
RBM39	SF3A1	9606.ENSP00000253363	9606.ENSP00000215793	0.421	0.42
RBM39	SNRPD3	9606.ENSP00000253363	9606.ENSP00000215829	0.421	0.42
RPSA	YBX1	9606.ENSP00000389351	9606.ENSP00000361626	0.421	0.421
ADAR	RBM39	9606.ENSP00000357459	9606.ENSP00000253363	0.422	0.422
DDX21	PRPF8	9606.ENSP00000346120	9606.ENSP00000460348	0.422	0.422
DDX5	RBM39	9606.ENSP00000225792	9606.ENSP00000253363	0.422	0.422
DHX15	RBM39	9606.ENSP00000336741	9606.ENSP00000253363	0.422	0.422
EIF3L	G3BP1	9606.ENSP00000499067	9606.ENSP00000377681	0.422	0.422
EIF4A1	NPM1	9606.ENSP00000293831	9606.ENSP00000296930	0.422	0.422
G3BP1	RPS23	9606.ENSP00000377681	9606.ENSP00000296674	0.422	0.422
G3BP1	RPS15	9606.ENSP00000377681	9606.ENSP00000466010	0.422	0.422
G3BP1	RPL6	9606.ENSP00000377681	9606.ENSP00000403172	0.422	0.422
G3BP1	RPS18	9606.ENSP00000377681	9606.ENSP00000393241	0.422	0.422
G3BP1	RPLP0	9606.ENSP00000377681	9606.ENSP00000449328	0.422	0.422
G3BP1	RPL27	9606.ENSP00000377681	9606.ENSP00000464813	0.422	0.422
G3BP1	RPL17	9606.ENSP00000377681	9606.ENSP00000463842	0.422	0.422
G3BP1	RPS8	9606.ENSP00000377681	9606.ENSP00000379888	0.422	0.422
GATAD2B	HIST2H2BE	9606.ENSP00000357644	9606.ENSP00000358151	0.422	0.422
GRWD1	NPM1	9606.ENSP00000253237	9606.ENSP00000296930	0.422	0.422
HIST2H2BE	NPM1	9606.ENSP00000358151	9606.ENSP00000296930	0.422	0.422
HNRNPA0	RBM39	9606.ENSP00000316042	9606.ENSP00000253363	0.422	0.422
HNRNPAB	RBM39	9606.ENSP00000425031	9606.ENSP00000253363	0.422	0.422
HNRNPC	HNRNPH1	9606.ENSP00000451291	9606.ENSP00000349168	0.422	0.422
HNRNPL	ILF3	9606.ENSP00000221419	9606.ENSP00000404121	0.422	0.422
HSD17B10	PHB	9606.ENSP00000168216	9606.ENSP00000479488	0.422	0.422
KPNB1	NUMA1	9606.ENSP00000290158	9606.ENSP00000377298	0.422	0.422
LDHA	PKM	9606.ENSP00000445175	9606.ENSP00000320171	0.422	0.422
PABPC1	RACK1	9606.ENSP00000313007	9606.ENSP00000426909	0.422	0.422
PABPC1	PCBP2	9606.ENSP00000313007	9606.ENSP00000352438	0.422	0.422
PABPN1	RBM39	9606.ENSP00000216727	9606.ENSP00000253363	0.422	0.422
PCBP2	RBM39	9606.ENSP00000352438	9606.ENSP00000253363	0.422	0.422
PCBP2	RACK1	9606.ENSP00000352438	9606.ENSP00000426909	0.422	0.422
RBM39	RPS23	9606.ENSP00000253363	9606.ENSP00000296674	0.422	0.422
RBM39	RPL3	9606.ENSP00000253363	9606.ENSP00000346001	0.422	0.422
RBM39	RPL9	9606.ENSP00000253363	9606.ENSP00000494697	0.422	0.422
RBM39	RPL18	9606.ENSP00000253363	9606.ENSP00000447001	0.422	0.422
RBM39	SNRPA1	9606.ENSP00000253363	9606.ENSP00000254193	0.422	0.422
RBM39	RPS24	9606.ENSP00000253363	9606.ENSP00000414321	0.422	0.422
RBM39	RPL10A	9606.ENSP00000253363	9606.ENSP00000363018	0.422	0.422
RBM39	RPL27	9606.ENSP00000253363	9606.ENSP00000464813	0.422	0.422
RBM39	RPLP0	9606.ENSP00000253363	9606.ENSP00000449328	0.422	0.422
RBM39	SNRNP40	9606.ENSP00000253363	9606.ENSP00000263694	0.422	0.422
RBM39	RPL10	9606.ENSP00000253363	9606.ENSP00000413436	0.422	0.422
RBM39	RPSA	9606.ENSP00000253363	9606.ENSP00000389351	0.422	0.422
RPS24	YBX1	9606.ENSP00000414321	9606.ENSP00000361626	0.422	0.422
HNRNPD	PARP1	9606.ENSP00000313199	9606.ENSP00000355759	0.423	0.422
EFTUD2	RPL35	9606.ENSP00000392094	9606.ENSP00000259469	0.424	0.424
EFTUD2	RPS11	9606.ENSP00000392094	9606.ENSP00000270625	0.424	0.424
EFTUD2	RPS3	9606.ENSP00000392094	9606.ENSP00000278572	0.424	0.424
EFTUD2	RPL15	9606.ENSP00000392094	9606.ENSP00000309334	0.424	0.424
EFTUD2	RPS3A	9606.ENSP00000392094	9606.ENSP00000346050	0.424	0.424
EFTUD2	RPL5	9606.ENSP00000392094	9606.ENSP00000359345	0.424	0.424
EFTUD2	RPS8	9606.ENSP00000392094	9606.ENSP00000379888	0.424	0.424
EFTUD2	RPL11	9606.ENSP00000392094	9606.ENSP00000496250	0.424	0.424
EFTUD2	RPS18	9606.ENSP00000392094	9606.ENSP00000393241	0.424	0.424
EFTUD2	RPS24	9606.ENSP00000392094	9606.ENSP00000414321	0.424	0.424
EFTUD2	RPL18	9606.ENSP00000392094	9606.ENSP00000447001	0.424	0.424
EFTUD2	RPL36	9606.ENSP00000392094	9606.ENSP00000464342	0.424	0.424
HIST2H2BE	RCC1	9606.ENSP00000358151	9606.ENSP00000497402	0.424	0.424
HNRNPA1	PTBP1	9606.ENSP00000341826	9606.ENSP00000349428	0.424	0.424
SET	TRIM28	9606.ENSP00000361777	9606.ENSP00000253024	0.424	0.424
DDX56	NOP2	9606.ENSP00000258772	9606.ENSP00000371858	0.425	0.425
G3BP1	RPS24	9606.ENSP00000377681	9606.ENSP00000414321	0.425	0.424
MRPL2	YBX1	9606.ENSP00000373404	9606.ENSP00000361626	0.425	0.425
NOP56	RPL7A	9606.ENSP00000370589	9606.ENSP00000361076	0.425	0.425
EFTUD2	RBM39	9606.ENSP00000392094	9606.ENSP00000253363	0.426	0.426
EIF4A1	EIF4A3	9606.ENSP00000293831	9606.ENSP00000497641	0.426	0.426
DHX15	NOP58	9606.ENSP00000336741	9606.ENSP00000264279	0.428	0.428
NPM1	RPL35	9606.ENSP00000296930	9606.ENSP00000259469	0.428	0.428
MRPL1	RPL17	9606.ENSP00000315017	9606.ENSP00000463842	0.429	0.429
MRPL2	RPL26	9606.ENSP00000373404	9606.ENSP00000463784	0.43	0.43
EFTUD2	RPS15	9606.ENSP00000392094	9606.ENSP00000466010	0.431	0.431
GNL3	NOP58	9606.ENSP00000395772	9606.ENSP00000264279	0.431	0.43
EIF3B	G3BP1	9606.ENSP00000354125	9606.ENSP00000377681	0.432	0.432
MRPL1	RPL6	9606.ENSP00000315017	9606.ENSP00000403172	0.433	0.433
GNL3	NPM1	9606.ENSP00000395772	9606.ENSP00000296930	0.434	0.434
DHX9	HNRNPA2B1	9606.ENSP00000356520	9606.ENSP00000346694	0.435	0.435
PNN	RBM39	9606.ENSP00000216832	9606.ENSP00000253363	0.435	0.435
HNRNPA1	PRPF8	9606.ENSP00000341826	9606.ENSP00000460348	0.436	0.436
NOP2	RPL17	9606.ENSP00000371858	9606.ENSP00000463842	0.436	0.436
PABPC1	YBX1	9606.ENSP00000313007	9606.ENSP00000361626	0.436	0.436
RBM39	SNRPD1	9606.ENSP00000253363	9606.ENSP00000300413	0.436	0.436
RBM39	SNRNP200	9606.ENSP00000253363	9606.ENSP00000317123	0.436	0.436
NCL	RPS4X	9606.ENSP00000318195	9606.ENSP00000362744	0.437	0.437
RBM39	RPS3	9606.ENSP00000253363	9606.ENSP00000278572	0.438	0.438
GNAI2	HSP90AB1	9606.ENSP00000312999	9606.ENSP00000360609	0.439	0.439
EXOSC4	NOP56	9606.ENSP00000315476	9606.ENSP00000370589	0.441	0.441
RPL5	WDR18	9606.ENSP00000359345	9606.ENSP00000476117	0.441	0.441
HNRNPA1	SNRNP200	9606.ENSP00000341826	9606.ENSP00000317123	0.442	0.442
HNRNPH1	RBM14	9606.ENSP00000349168	9606.ENSP00000311747	0.442	0.442
HNRNPK	SF3B3	9606.ENSP00000365458	9606.ENSP00000305790	0.442	0.442
ILF3	RBM39	9606.ENSP00000404121	9606.ENSP00000253363	0.442	0.442
ILF3	PABPC1	9606.ENSP00000404121	9606.ENSP00000313007	0.442	0.442
MRPL1	RPL26	9606.ENSP00000315017	9606.ENSP00000463784	0.442	0.442
NOP2	RPL3	9606.ENSP00000371858	9606.ENSP00000346001	0.442	0.442
SNRNP200	YBX1	9606.ENSP00000317123	9606.ENSP00000361626	0.442	0.442
HNRNPAB	ILF3	9606.ENSP00000425031	9606.ENSP00000404121	0.443	0.443
EXOSC9	NOP56	9606.ENSP00000368984	9606.ENSP00000370589	0.444	0.444
NOP2	RPL26	9606.ENSP00000371858	9606.ENSP00000463784	0.444	0.444
ADAR	DHX9	9606.ENSP00000357459	9606.ENSP00000356520	0.446	0.446
HNRNPA0	HNRNPL	9606.ENSP00000316042	9606.ENSP00000221419	0.446	0.446
PES1	RPL3	9606.ENSP00000346725	9606.ENSP00000346001	0.446	0.446
PHB	PRPF8	9606.ENSP00000479488	9606.ENSP00000460348	0.446	0.446
DDX56	NOP56	9606.ENSP00000258772	9606.ENSP00000370589	0.447	0.447
G3BP1	NOLC1	9606.ENSP00000377681	9606.ENSP00000385410	0.449	0.449
HNRNPL	LRPPRC	9606.ENSP00000221419	9606.ENSP00000260665	0.449	0.449
ENO1	PPIA	9606.ENSP00000495530	9606.ENSP00000419425	0.45	0.45
HSP90AB1	NUP85	9606.ENSP00000360609	9606.ENSP00000245544	0.45	0.45
NUP85	PRKDC	9606.ENSP00000245544	9606.ENSP00000313420	0.45	0.45
NUP85	RANGAP1	9606.ENSP00000245544	9606.ENSP00000401470	0.45	0.45
DHX9	PABPN1	9606.ENSP00000356520	9606.ENSP00000216727	0.451	0.451
ILF3	RPL27	9606.ENSP00000404121	9606.ENSP00000464813	0.452	0.452
FBL	GNL3	9606.ENSP00000221801	9606.ENSP00000395772	0.453	0.453
EXOSC4	RPS4X	9606.ENSP00000315476	9606.ENSP00000362744	0.454	0.454
DDX21	KPNA2	9606.ENSP00000346120	9606.ENSP00000438483	0.455	0.455
LRPPRC	PHB2	9606.ENSP00000260665	9606.ENSP00000441875	0.455	0.455
EIF2S1	RPL7A	9606.ENSP00000256383	9606.ENSP00000361076	0.456	0.456
GAPDH	TRAP1	9606.ENSP00000380070	9606.ENSP00000246957	0.456	0.456
MRPL2	RPS3A	9606.ENSP00000373404	9606.ENSP00000346050	0.456	0.456
DHX9	XRCC5	9606.ENSP00000356520	9606.ENSP00000375978	0.457	0.457
ADAR	ILF3	9606.ENSP00000357459	9606.ENSP00000404121	0.457	0.457
ANXA2	NPM1	9606.ENSP00000346032	9606.ENSP00000296930	0.457	0.457
ANXA2	PHB	9606.ENSP00000346032	9606.ENSP00000479488	0.457	0.457
APEX1	NPM1	9606.ENSP00000216714	9606.ENSP00000296930	0.457	0.457
BRIX1	GNL3	9606.ENSP00000338862	9606.ENSP00000395772	0.457	0.457
C1QBP	FBL	9606.ENSP00000225698	9606.ENSP00000221801	0.457	0.457
C1QBP	DDX21	9606.ENSP00000225698	9606.ENSP00000346120	0.457	0.457
C1QBP	PHB	9606.ENSP00000225698	9606.ENSP00000479488	0.457	0.457
C1QBP	CDKN2A	9606.ENSP00000225698	9606.ENSP00000418915	0.457	0.457
CBX5	KPNA2	9606.ENSP00000209875	9606.ENSP00000438483	0.457	0.457
CBX5	RBBP4	9606.ENSP00000209875	9606.ENSP00000362592	0.457	0.457
CBX5	TRIM28	9606.ENSP00000209875	9606.ENSP00000253024	0.457	0.457
CDKN2A	NPM1	9606.ENSP00000418915	9606.ENSP00000296930	0.457	0.457
CDKN2A	RPL11	9606.ENSP00000418915	9606.ENSP00000496250	0.457	0.457
DDB1	GRWD1	9606.ENSP00000301764	9606.ENSP00000253237	0.457	0.457
DDB1	RBBP4	9606.ENSP00000301764	9606.ENSP00000362592	0.457	0.457
DDB1	WDR5	9606.ENSP00000301764	9606.ENSP00000351446	0.457	0.457
DDB1	RBBP7	9606.ENSP00000301764	9606.ENSP00000369424	0.457	0.457
DDX17	HNRNPH1	9606.ENSP00000380033	9606.ENSP00000349168	0.457	0.457
DDX21	RBM39	9606.ENSP00000346120	9606.ENSP00000253363	0.457	0.457
DDX21	NPM1	9606.ENSP00000346120	9606.ENSP00000296930	0.457	0.457
DDX21	G3BP1	9606.ENSP00000346120	9606.ENSP00000377681	0.457	0.457
DDX21	YBX1	9606.ENSP00000346120	9606.ENSP00000361626	0.457	0.457
DDX21	HNRNPC	9606.ENSP00000346120	9606.ENSP00000451291	0.457	0.457
DDX5	TRIM28	9606.ENSP00000225792	9606.ENSP00000253024	0.457	0.457
DDX5	YBX1	9606.ENSP00000225792	9606.ENSP00000361626	0.457	0.457
DHX9	ILF2	9606.ENSP00000356520	9606.ENSP00000355011	0.457	0.457
DHX9	ILF3	9606.ENSP00000356520	9606.ENSP00000404121	0.457	0.457
DHX9	HNRNPC	9606.ENSP00000356520	9606.ENSP00000451291	0.457	0.457
DHX9	YBX1	9606.ENSP00000356520	9606.ENSP00000361626	0.457	0.457
DHX9	HNRNPU	9606.ENSP00000356520	9606.ENSP00000491215	0.457	0.457
EIF3F	TRIM28	9606.ENSP00000431800	9606.ENSP00000253024	0.457	0.457
FLNA	RBM39	9606.ENSP00000358866	9606.ENSP00000253363	0.457	0.457
G3BP1	TARDBP	9606.ENSP00000377681	9606.ENSP00000240185	0.457	0.457
G3BP1	NUP205	9606.ENSP00000377681	9606.ENSP00000285968	0.457	0.457
G3BP1	HSPA9	9606.ENSP00000377681	9606.ENSP00000297185	0.457	0.457
G3BP1	PABPC1	9606.ENSP00000377681	9606.ENSP00000313007	0.457	0.457
G3BP1	PES1	9606.ENSP00000377681	9606.ENSP00000346725	0.457	0.457
G3BP1	YBX1	9606.ENSP00000377681	9606.ENSP00000361626	0.457	0.457
G3BP1	KPNA2	9606.ENSP00000377681	9606.ENSP00000438483	0.457	0.457
GAPDH	NPM1	9606.ENSP00000380070	9606.ENSP00000296930	0.457	0.457
GRWD1	WDR5	9606.ENSP00000253237	9606.ENSP00000351446	0.457	0.457
GRWD1	MCM7	9606.ENSP00000253237	9606.ENSP00000307288	0.457	0.457
GRWD1	RPL11	9606.ENSP00000253237	9606.ENSP00000496250	0.457	0.457
HIST1H1C	RBM39	9606.ENSP00000339566	9606.ENSP00000253363	0.457	0.457
HIST1H1C	PARP1	9606.ENSP00000339566	9606.ENSP00000355759	0.457	0.457
HIST1H1C	YBX1	9606.ENSP00000339566	9606.ENSP00000361626	0.457	0.457
HIST1H1C	WDR5	9606.ENSP00000339566	9606.ENSP00000351446	0.457	0.457
HNRNPA0	HNRNPH1	9606.ENSP00000316042	9606.ENSP00000349168	0.457	0.457
HNRNPA1	RBM39	9606.ENSP00000341826	9606.ENSP00000253363	0.457	0.457
HNRNPA1	NONO	9606.ENSP00000341826	9606.ENSP00000276079	0.457	0.457
HNRNPA1	HNRNPD	9606.ENSP00000341826	9606.ENSP00000313199	0.457	0.457
HNRNPA1	PPIA	9606.ENSP00000341826	9606.ENSP00000419425	0.457	0.457
HNRNPA1	SFPQ	9606.ENSP00000341826	9606.ENSP00000349748	0.457	0.457
HNRNPA2B1	TARDBP	9606.ENSP00000346694	9606.ENSP00000240185	0.457	0.457
HNRNPA2B1	HNRNPD	9606.ENSP00000346694	9606.ENSP00000313199	0.457	0.457
HNRNPA2B1	YBX1	9606.ENSP00000346694	9606.ENSP00000361626	0.457	0.457
HNRNPA2B1	HNRNPH1	9606.ENSP00000346694	9606.ENSP00000349168	0.457	0.457
HNRNPC	YBX1	9606.ENSP00000451291	9606.ENSP00000361626	0.457	0.457
HNRNPC	ILF3	9606.ENSP00000451291	9606.ENSP00000404121	0.457	0.457
HNRNPD	HSPA4	9606.ENSP00000313199	9606.ENSP00000302961	0.457	0.457
HNRNPD	PABPC1	9606.ENSP00000313199	9606.ENSP00000313007	0.457	0.457
HNRNPD	HNRNPH1	9606.ENSP00000313199	9606.ENSP00000349168	0.457	0.457
HNRNPD	HSPA8	9606.ENSP00000313199	9606.ENSP00000437125	0.457	0.457
HNRNPD	NCL	9606.ENSP00000313199	9606.ENSP00000318195	0.457	0.457
HNRNPH1	HNRNPL	9606.ENSP00000349168	9606.ENSP00000221419	0.457	0.457
HNRNPH1	TARDBP	9606.ENSP00000349168	9606.ENSP00000240185	0.457	0.457
HNRNPH1	HNRNPK	9606.ENSP00000349168	9606.ENSP00000365458	0.457	0.457
HNRNPH1	HNRNPU	9606.ENSP00000349168	9606.ENSP00000491215	0.457	0.457
HNRNPK	HNRNPL	9606.ENSP00000365458	9606.ENSP00000221419	0.457	0.457
HNRNPK	PTBP1	9606.ENSP00000365458	9606.ENSP00000349428	0.457	0.457
HNRNPK	HNRNPU	9606.ENSP00000365458	9606.ENSP00000491215	0.457	0.457
HNRNPL	RALY	9606.ENSP00000221419	9606.ENSP00000246194	0.457	0.457
HNRNPL	RBM39	9606.ENSP00000221419	9606.ENSP00000253363	0.457	0.457
HNRNPL	HNRNPU	9606.ENSP00000221419	9606.ENSP00000491215	0.457	0.457
HNRNPL	YBX1	9606.ENSP00000221419	9606.ENSP00000361626	0.457	0.457
HNRNPL	PCBP2	9606.ENSP00000221419	9606.ENSP00000352438	0.457	0.457
HNRNPU	RBM39	9606.ENSP00000491215	9606.ENSP00000253363	0.457	0.457
HNRNPU	NPM1	9606.ENSP00000491215	9606.ENSP00000296930	0.457	0.457
HNRNPU	YBX1	9606.ENSP00000491215	9606.ENSP00000361626	0.457	0.457
HSP90AA1	TARDBP	9606.ENSP00000335153	9606.ENSP00000240185	0.457	0.457
HSP90AB1	PHB	9606.ENSP00000360609	9606.ENSP00000479488	0.457	0.457
HSPA4	TARDBP	9606.ENSP00000302961	9606.ENSP00000240185	0.457	0.457
HSPA4	PA2G4	9606.ENSP00000302961	9606.ENSP00000302886	0.457	0.457
ILF2	PRKDC	9606.ENSP00000355011	9606.ENSP00000313420	0.457	0.457
ILF2	YBX1	9606.ENSP00000355011	9606.ENSP00000361626	0.457	0.457
ILF3	PRKDC	9606.ENSP00000404121	9606.ENSP00000313420	0.457	0.457
ILF3	RPL3	9606.ENSP00000404121	9606.ENSP00000346001	0.457	0.457
ILF3	YBX1	9606.ENSP00000404121	9606.ENSP00000361626	0.457	0.457
ILF3	PHB2	9606.ENSP00000404121	9606.ENSP00000441875	0.457	0.457
LMNA	LMNB2	9606.ENSP00000357283	9606.ENSP00000327054	0.457	0.457
MACROH2A1	RBM39	9606.ENSP00000423563	9606.ENSP00000253363	0.457	0.457
MCM5	PHB	9606.ENSP00000216122	9606.ENSP00000479488	0.457	0.457
MCM5	YBX1	9606.ENSP00000216122	9606.ENSP00000361626	0.457	0.457
MCM7	TRIM28	9606.ENSP00000307288	9606.ENSP00000253024	0.457	0.457
MCM7	PHB	9606.ENSP00000307288	9606.ENSP00000479488	0.457	0.457
