node1	node2	node1_string_id	node2_string_id	weight1	weight2
G3BP1	HNRNPUL1	9606.ENSP00000377681	9606.ENSP00000375863	0.457	0.457
G3BP1	YTHDF2	9606.ENSP00000377681	9606.ENSP00000444660	0.457	0.457
G3BP2	PABPC1	9606.ENSP00000352738	9606.ENSP00000313007	0.457	0.457
G3BP2	PRPF8	9606.ENSP00000352738	9606.ENSP00000460348	0.457	0.457
GLYR1	IFI16	9606.ENSP00000322716	9606.ENSP00000357113	0.457	0.457
GNL2	IFI16	9606.ENSP00000362153	9606.ENSP00000357113	0.457	0.457
GRSF1	PNPT1	9606.ENSP00000254799	9606.ENSP00000400646	0.457	0.457
GRSF1	TRMT10C	9606.ENSP00000254799	9606.ENSP00000312356	0.457	0.457
GRWD1	IFI16	9606.ENSP00000253237	9606.ENSP00000357113	0.457	0.457
GRWD1	WDR5	9606.ENSP00000253237	9606.ENSP00000351446	0.457	0.457
GRWD1	MCM7	9606.ENSP00000253237	9606.ENSP00000307288	0.457	0.457
GTF2I	HDAC2	9606.ENSP00000460070	9606.ENSP00000430432	0.457	0.457
HIST1H1C	RBM39	9606.ENSP00000339566	9606.ENSP00000253363	0.457	0.457
HIST1H1C	PARP1	9606.ENSP00000339566	9606.ENSP00000355759	0.457	0.457
HIST1H1C	YBX1	9606.ENSP00000339566	9606.ENSP00000361626	0.457	0.457
HIST1H1C	WDR5	9606.ENSP00000339566	9606.ENSP00000351446	0.457	0.457
H1-5	PARP1	9606.ENSP00000330074	9606.ENSP00000355759	0.457	0.457
HIST2H2AC	USP7	9606.ENSP00000332194	9606.ENSP00000343535	0.457	0.457
HADHB	SQSTM1	9606.ENSP00000325136	9606.ENSP00000374455	0.457	0.457
HCFC1	TRIM28	9606.ENSP00000309555	9606.ENSP00000253024	0.457	0.457
HDAC1	TRIM28	9606.ENSP00000362649	9606.ENSP00000253024	0.457	0.457
HDAC1	RCOR1	9606.ENSP00000362649	9606.ENSP00000262241	0.457	0.457
HDAC1	STAT3	9606.ENSP00000362649	9606.ENSP00000264657	0.457	0.457
HDAC1	PRKACA	9606.ENSP00000362649	9606.ENSP00000309591	0.457	0.457
HDAC1	PPP1CA	9606.ENSP00000362649	9606.ENSP00000326031	0.457	0.457
HDAC1	PPP1CC	9606.ENSP00000362649	9606.ENSP00000341779	0.457	0.457
HDAC1	USP7	9606.ENSP00000362649	9606.ENSP00000343535	0.457	0.457
HDAC1	SMARCA4	9606.ENSP00000362649	9606.ENSP00000343896	0.457	0.457
HDAC1	SFPQ	9606.ENSP00000362649	9606.ENSP00000349748	0.457	0.457
HDAC1	WDR5	9606.ENSP00000362649	9606.ENSP00000351446	0.457	0.457
HDAC1	PARP1	9606.ENSP00000362649	9606.ENSP00000355759	0.457	0.457
HDAC2	RCOR1	9606.ENSP00000430432	9606.ENSP00000262241	0.457	0.457
HDAC2	SMARCB1	9606.ENSP00000430432	9606.ENSP00000340883	0.457	0.457
HDAC2	SMARCA4	9606.ENSP00000430432	9606.ENSP00000343896	0.457	0.457
HDAC2	WDR5	9606.ENSP00000430432	9606.ENSP00000351446	0.457	0.457
HDAC2	PARP1	9606.ENSP00000430432	9606.ENSP00000355759	0.457	0.457
HEATR1	TRIM28	9606.ENSP00000355541	9606.ENSP00000253024	0.457	0.457
HERC2	RPA1	9606.ENSP00000261609	9606.ENSP00000254719	0.457	0.457
HERC2	TEX10	9606.ENSP00000261609	9606.ENSP00000364037	0.457	0.457
HNRNPA3	HNRNPH1	9606.ENSP00000376309	9606.ENSP00000349168	0.457	0.457
HNRNPF	TRIM28	9606.ENSP00000400433	9606.ENSP00000253024	0.457	0.457
HNRNPF	HNRNPH1	9606.ENSP00000400433	9606.ENSP00000349168	0.457	0.457
HNRNPF	NCBP1	9606.ENSP00000400433	9606.ENSP00000364289	0.457	0.457
HNRNPH1	HNRNPL	9606.ENSP00000349168	9606.ENSP00000221419	0.457	0.457
HNRNPH1	TARDBP	9606.ENSP00000349168	9606.ENSP00000240185	0.457	0.457
HNRNPH1	YES1	9606.ENSP00000349168	9606.ENSP00000462468	0.457	0.457
HNRNPH1	SYNCRIP	9606.ENSP00000349168	9606.ENSP00000358635	0.457	0.457
HNRNPH1	NCBP1	9606.ENSP00000349168	9606.ENSP00000364289	0.457	0.457
HNRNPL	USP10	9606.ENSP00000221419	9606.ENSP00000457411	0.457	0.457
HNRNPL	RBM39	9606.ENSP00000221419	9606.ENSP00000253363	0.457	0.457
HNRNPL	NPLOC4	9606.ENSP00000221419	9606.ENSP00000331487	0.457	0.457
HNRNPL	YBX1	9606.ENSP00000221419	9606.ENSP00000361626	0.457	0.457
HNRNPL	PCBP2	9606.ENSP00000221419	9606.ENSP00000352438	0.457	0.457
HP1BP3	ZC3H18	9606.ENSP00000403039	9606.ENSP00000416951	0.457	0.457
HSP90AA1	TARDBP	9606.ENSP00000335153	9606.ENSP00000240185	0.457	0.457
HSP90AA1	SENP3	9606.ENSP00000335153	9606.ENSP00000314029	0.457	0.457
HSP90B1	SYVN1	9606.ENSP00000299767	9606.ENSP00000366395	0.457	0.457
HSPA1B	YBX1	9606.ENSP00000364801	9606.ENSP00000361626	0.457	0.457
HSPA4	TARDBP	9606.ENSP00000302961	9606.ENSP00000240185	0.457	0.457
HSPA4	PA2G4	9606.ENSP00000302961	9606.ENSP00000302886	0.457	0.457
HSPA5	RPN1	9606.ENSP00000324173	9606.ENSP00000296255	0.457	0.457
HSPA5	SYVN1	9606.ENSP00000324173	9606.ENSP00000366395	0.457	0.457
HSPA8	VCP	9606.ENSP00000437125	9606.ENSP00000351777	0.457	0.457
IFI16	MTREX	9606.ENSP00000357113	9606.ENSP00000230640	0.457	0.457
IFI16	ZC3HAV1	9606.ENSP00000357113	9606.ENSP00000242351	0.457	0.457
IFI16	NAT10	9606.ENSP00000357113	9606.ENSP00000257829	0.457	0.457
IFI16	WDR12	9606.ENSP00000357113	9606.ENSP00000261015	0.457	0.457
IFI16	NVL	9606.ENSP00000357113	9606.ENSP00000281701	0.457	0.457
IFI16	TSR1	9606.ENSP00000357113	9606.ENSP00000301364	0.457	0.457
IFI16	SART1	9606.ENSP00000357113	9606.ENSP00000310448	0.457	0.457
IFI16	RBM14	9606.ENSP00000357113	9606.ENSP00000311747	0.457	0.457
IFI16	SRP68	9606.ENSP00000357113	9606.ENSP00000312066	0.457	0.457
IFI16	SENP3	9606.ENSP00000357113	9606.ENSP00000314029	0.457	0.457
IFI16	NOC2L	9606.ENSP00000357113	9606.ENSP00000317992	0.457	0.457
IFI16	RRS1	9606.ENSP00000357113	9606.ENSP00000322396	0.457	0.457
IFI16	LARP1	9606.ENSP00000357113	9606.ENSP00000336721	0.457	0.457
IFI16	PSPC1	9606.ENSP00000357113	9606.ENSP00000343966	0.457	0.457
IFI16	PES1	9606.ENSP00000357113	9606.ENSP00000346725	0.457	0.457
IFI16	NXF1	9606.ENSP00000357113	9606.ENSP00000436679	0.457	0.457
IFI16	RCL1	9606.ENSP00000357113	9606.ENSP00000371169	0.457	0.457
IFI16	NOC3L	9606.ENSP00000357113	9606.ENSP00000360412	0.457	0.457
IFI16	POP1	9606.ENSP00000357113	9606.ENSP00000385787	0.457	0.457
IFI16	RAE1	9606.ENSP00000357113	9606.ENSP00000379181	0.457	0.457
IFI16	MKI67	9606.ENSP00000357113	9606.ENSP00000357643	0.457	0.457
IFI16	TBL3	9606.ENSP00000357113	9606.ENSP00000454836	0.457	0.457
IFI16	SMU1	9606.ENSP00000357113	9606.ENSP00000380336	0.457	0.457
IFI16	NKRF	9606.ENSP00000357113	9606.ENSP00000442308	0.457	0.457
JUNB	SMARCA4	9606.ENSP00000303315	9606.ENSP00000343896	0.457	0.457
KDM1A	TRIM28	9606.ENSP00000383042	9606.ENSP00000253024	0.457	0.457
KDM1A	SMARCC1	9606.ENSP00000383042	9606.ENSP00000254480	0.457	0.457
KDM1A	MTA2	9606.ENSP00000383042	9606.ENSP00000278823	0.457	0.457
KDM1A	MTA1	9606.ENSP00000383042	9606.ENSP00000333633	0.457	0.457
KDM1A	USP7	9606.ENSP00000383042	9606.ENSP00000343535	0.457	0.457
KDM1A	RBBP4	9606.ENSP00000383042	9606.ENSP00000362592	0.457	0.457
KIF23	YWHAQ	9606.ENSP00000260363	9606.ENSP00000371267	0.457	0.457
KPNB1	RAE1	9606.ENSP00000290158	9606.ENSP00000379181	0.457	0.457
KPNB1	NUP62	9606.ENSP00000290158	9606.ENSP00000471191	0.457	0.457
LARP1	YBX1	9606.ENSP00000336721	9606.ENSP00000361626	0.457	0.457
LDHA	SQSTM1	9606.ENSP00000445175	9606.ENSP00000374455	0.457	0.457
LYN	STAT3	9606.ENSP00000428924	9606.ENSP00000264657	0.457	0.457
MCM3	SSRP1	9606.ENSP00000480987	9606.ENSP00000278412	0.457	0.457
MCM4	TRIM28	9606.ENSP00000262105	9606.ENSP00000253024	0.457	0.457
MCM5	YBX1	9606.ENSP00000216122	9606.ENSP00000361626	0.457	0.457
MCM5	SSRP1	9606.ENSP00000216122	9606.ENSP00000278412	0.457	0.457
MCM6	TRIM28	9606.ENSP00000264156	9606.ENSP00000253024	0.457	0.457
MCM7	TRIM28	9606.ENSP00000307288	9606.ENSP00000253024	0.457	0.457
MCM7	POLR2A	9606.ENSP00000307288	9606.ENSP00000461879	0.457	0.457
MKI67	PPP1CA	9606.ENSP00000357643	9606.ENSP00000326031	0.457	0.457
MLLT1	PAF1	9606.ENSP00000252674	9606.ENSP00000221265	0.457	0.457
MTA1	TRIM25	9606.ENSP00000333633	9606.ENSP00000323889	0.457	0.457
MYBBP1A	RPL5	9606.ENSP00000370968	9606.ENSP00000359345	0.457	0.457
MYO1C	SMARCA5	9606.ENSP00000496954	9606.ENSP00000283131	0.457	0.457
NCBP1	RBM39	9606.ENSP00000364289	9606.ENSP00000253363	0.457	0.457
NCBP1	THOC3	9606.ENSP00000364289	9606.ENSP00000265097	0.457	0.457
NCBP1	YBX1	9606.ENSP00000364289	9606.ENSP00000361626	0.457	0.457
NCBP1	ZC3H18	9606.ENSP00000364289	9606.ENSP00000416951	0.457	0.457
NCOR1	TRIM28	9606.ENSP00000268712	9606.ENSP00000253024	0.457	0.457
NOLC1	POLR1A	9606.ENSP00000385410	9606.ENSP00000263857	0.457	0.457
NOLC1	TCOF1	9606.ENSP00000385410	9606.ENSP00000367028	0.457	0.457
NOP2	TOP1	9606.ENSP00000371858	9606.ENSP00000354522	0.457	0.457
NOP56	TRIM28	9606.ENSP00000370589	9606.ENSP00000253024	0.457	0.457
NOP56	TCOF1	9606.ENSP00000370589	9606.ENSP00000367028	0.457	0.457
NOP58	TRIM28	9606.ENSP00000264279	9606.ENSP00000253024	0.457	0.457
NUMA1	TRIM28	9606.ENSP00000377298	9606.ENSP00000253024	0.457	0.457
NUP62	OGT	9606.ENSP00000471191	9606.ENSP00000362824	0.457	0.457
NUP62	XPO1	9606.ENSP00000471191	9606.ENSP00000384863	0.457	0.457
NXF1	RANBP2	9606.ENSP00000436679	9606.ENSP00000283195	0.457	0.457
NXF1	SRSF7	9606.ENSP00000436679	9606.ENSP00000325905	0.457	0.457
NXF1	RBM15	9606.ENSP00000436679	9606.ENSP00000358799	0.457	0.457
NXF1	XPO1	9606.ENSP00000436679	9606.ENSP00000384863	0.457	0.457
PABPC1	USP10	9606.ENSP00000313007	9606.ENSP00000457411	0.457	0.457
PARP1	PRKDC	9606.ENSP00000355759	9606.ENSP00000313420	0.457	0.457
PARP1	SMARCA1	9606.ENSP00000355759	9606.ENSP00000360162	0.457	0.457
PCBP1	RBM39	9606.ENSP00000305556	9606.ENSP00000253363	0.457	0.457
PCBP1	PCBP2	9606.ENSP00000305556	9606.ENSP00000352438	0.457	0.457
PDIA3	STAT3	9606.ENSP00000300289	9606.ENSP00000264657	0.457	0.457
PKM	USP7	9606.ENSP00000320171	9606.ENSP00000343535	0.457	0.457
PLRG1	RBM39	9606.ENSP00000424417	9606.ENSP00000253363	0.457	0.457
PNN	PRP4K	9606.ENSP00000216832	9606.ENSP00000337194	0.457	0.457
POLR1A	UBTF	9606.ENSP00000263857	9606.ENSP00000302640	0.457	0.457
POLR2A	TRIM28	9606.ENSP00000461879	9606.ENSP00000253024	0.457	0.457
POLR2A	TCERG1	9606.ENSP00000461879	9606.ENSP00000296702	0.457	0.457
POLR2A	SMARCB1	9606.ENSP00000461879	9606.ENSP00000340883	0.457	0.457
PPP1CA	RUVBL1	9606.ENSP00000326031	9606.ENSP00000318297	0.457	0.457
PPP1CB	TRIM28	9606.ENSP00000378769	9606.ENSP00000253024	0.457	0.457
PPP1CC	TRIM28	9606.ENSP00000341779	9606.ENSP00000253024	0.457	0.457
PPP1CC	RPL27	9606.ENSP00000341779	9606.ENSP00000464813	0.457	0.457
PPP1CC	VCP	9606.ENSP00000341779	9606.ENSP00000351777	0.457	0.457
PPP2R1A	VCP	9606.ENSP00000324804	9606.ENSP00000351777	0.457	0.457
PRKDC	TRIM28	9606.ENSP00000313420	9606.ENSP00000253024	0.457	0.457
PRKDC	RPA1	9606.ENSP00000313420	9606.ENSP00000254719	0.457	0.457
PRKDC	UBR5	9606.ENSP00000313420	9606.ENSP00000429084	0.457	0.457
PRKDC	TOP1	9606.ENSP00000313420	9606.ENSP00000354522	0.457	0.457
PRPF40A	SF1	9606.ENSP00000386458	9606.ENSP00000366604	0.457	0.457
PRP4K	ZC3H18	9606.ENSP00000337194	9606.ENSP00000416951	0.457	0.457
PSMA6	SQSTM1	9606.ENSP00000261479	9606.ENSP00000374455	0.457	0.457
PSMC1	VIRMA	9606.ENSP00000261303	9606.ENSP00000297591	0.457	0.457
PSMC2	SQSTM1	9606.ENSP00000391211	9606.ENSP00000374455	0.457	0.457
PSMD4	USP7	9606.ENSP00000357876	9606.ENSP00000343535	0.457	0.457
PTCD3	YBX1	9606.ENSP00000254630	9606.ENSP00000361626	0.457	0.457
PUF60	SF1	9606.ENSP00000434359	9606.ENSP00000366604	0.457	0.457
RAC1	SET	9606.ENSP00000348461	9606.ENSP00000361777	0.457	0.457
RACK1	TRIM28	9606.ENSP00000426909	9606.ENSP00000253024	0.457	0.457
RBBP4	TRIM28	9606.ENSP00000362592	9606.ENSP00000253024	0.457	0.457
RBBP7	TRIM28	9606.ENSP00000369424	9606.ENSP00000253024	0.457	0.457
RBM14	RBM39	9606.ENSP00000311747	9606.ENSP00000253363	0.457	0.457
RBM15	ZC3H18	9606.ENSP00000358799	9606.ENSP00000416951	0.457	0.457
RBM39	USP39	9606.ENSP00000253363	9606.ENSP00000312981	0.457	0.457
RBM39	SNW1	9606.ENSP00000253363	9606.ENSP00000451129	0.457	0.457
RBM39	TOP1	9606.ENSP00000253363	9606.ENSP00000354522	0.457	0.457
RBM39	RNPS1	9606.ENSP00000253363	9606.ENSP00000457723	0.457	0.457
RBM39	SF1	9606.ENSP00000253363	9606.ENSP00000366604	0.457	0.457
RBM39	SMU1	9606.ENSP00000253363	9606.ENSP00000380336	0.457	0.457
RHOA	RPS27A	9606.ENSP00000400175	9606.ENSP00000272317	0.457	0.457
RING1	WDR5	9606.ENSP00000363787	9606.ENSP00000351446	0.457	0.457
RNPS1	ZC3H18	9606.ENSP00000457723	9606.ENSP00000416951	0.457	0.457
RNPS1	SART3	9606.ENSP00000457723	9606.ENSP00000449386	0.457	0.457
RPL10	YES1	9606.ENSP00000413436	9606.ENSP00000462468	0.457	0.457
RPN1	TMPO	9606.ENSP00000296255	9606.ENSP00000266732	0.457	0.457
RPS2	SF3B1	9606.ENSP00000341885	9606.ENSP00000335321	0.457	0.457
RUVBL1	TRIM28	9606.ENSP00000318297	9606.ENSP00000253024	0.457	0.457
SERBP1	VIRMA	9606.ENSP00000360034	9606.ENSP00000297591	0.457	0.457
SF1	ZFR	9606.ENSP00000366604	9606.ENSP00000265069	0.457	0.457
SF1	TCERG1	9606.ENSP00000366604	9606.ENSP00000296702	0.457	0.457
SF1	ZC3H18	9606.ENSP00000366604	9606.ENSP00000416951	0.457	0.457
SF3A1	ZC3H18	9606.ENSP00000215793	9606.ENSP00000416951	0.457	0.457
SF3B1	THOC1	9606.ENSP00000335321	9606.ENSP00000261600	0.457	0.457
SMARCA4	TRIM28	9606.ENSP00000343896	9606.ENSP00000253024	0.457	0.457
SMARCA5	TRIM28	9606.ENSP00000283131	9606.ENSP00000253024	0.457	0.457
SMARCC1	TRIM28	9606.ENSP00000254480	9606.ENSP00000253024	0.457	0.457
SMU1	ZC3H18	9606.ENSP00000380336	9606.ENSP00000416951	0.457	0.457
SNW1	ZC3H18	9606.ENSP00000451129	9606.ENSP00000416951	0.457	0.457
SQSTM1	TARDBP	9606.ENSP00000374455	9606.ENSP00000240185	0.457	0.457
SQSTM1	TRIM25	9606.ENSP00000374455	9606.ENSP00000323889	0.457	0.457
SQSTM1	USP10	9606.ENSP00000374455	9606.ENSP00000457411	0.457	0.457
SQSTM1	VDAC1	9606.ENSP00000374455	9606.ENSP00000378487	0.457	0.457
SUGP2	TRIM28	9606.ENSP00000472914	9606.ENSP00000253024	0.457	0.457
SUPT16H	ZC3H18	9606.ENSP00000216297	9606.ENSP00000416951	0.457	0.457
SUPT16H	UBR5	9606.ENSP00000216297	9606.ENSP00000429084	0.457	0.457
SYNCRIP	YBX1	9606.ENSP00000358635	9606.ENSP00000361626	0.457	0.457
TARDBP	TRIM28	9606.ENSP00000240185	9606.ENSP00000253024	0.457	0.457
TMPO	USP7	9606.ENSP00000266732	9606.ENSP00000343535	0.457	0.457
TRIM25	ZC3HAV1	9606.ENSP00000323889	9606.ENSP00000242351	0.457	0.457
TRIM28	UBR5	9606.ENSP00000253024	9606.ENSP00000429084	0.457	0.457
TRIM28	VIRMA	9606.ENSP00000253024	9606.ENSP00000297591	0.457	0.457
USP10	YBX1	9606.ENSP00000457411	9606.ENSP00000361626	0.457	0.457
USP39	ZC3H18	9606.ENSP00000312981	9606.ENSP00000416951	0.457	0.457
VCP	VIRMA	9606.ENSP00000351777	9606.ENSP00000297591	0.457	0.457
YBX1	ZC3HAV1	9606.ENSP00000361626	9606.ENSP00000242351	0.457	0.457
YWHAB	YWHAQ	9606.ENSP00000361930	9606.ENSP00000371267	0.457	0.457
YWHAG	YWHAQ	9606.ENSP00000306330	9606.ENSP00000371267	0.457	0.457
ZC3H11A	ZC3H18	9606.ENSP00000491830	9606.ENSP00000416951	0.457	0.457
AATF	NOC2L	9606.ENSP00000477848	9606.ENSP00000317992	0.458	0.457
ANXA11	EWSR1	9606.ENSP00000398610	9606.ENSP00000400142	0.458	0.457
ATRX	SSRP1	9606.ENSP00000362441	9606.ENSP00000278412	0.458	0.458
DDX5	SNW1	9606.ENSP00000225792	9606.ENSP00000451129	0.458	0.457
EPRS	RPS18	9606.ENSP00000355890	9606.ENSP00000393241	0.458	0.457
HSP90B1	RPN2	9606.ENSP00000299767	9606.ENSP00000237530	0.458	0.457
BRD4	CSNK2A1	9606.ENSP00000263377	9606.ENSP00000217244	0.459	0.459
BRD4	CSNK2A2	9606.ENSP00000263377	9606.ENSP00000262506	0.459	0.459
CDK1	H1-5	9606.ENSP00000378699	9606.ENSP00000330074	0.459	0.459
DDX18	DDX24	9606.ENSP00000263239	9606.ENSP00000481495	0.459	0.459
GTPBP4	RPS16	9606.ENSP00000354040	9606.ENSP00000367806	0.459	0.459
MDC1	RPA1	9606.ENSP00000365588	9606.ENSP00000254719	0.459	0.459
NOC3L	RPL17	9606.ENSP00000360412	9606.ENSP00000463842	0.459	0.459
RPF2	RPL15	9606.ENSP00000402338	9606.ENSP00000309334	0.459	0.459
ATRX	SUPT16H	9606.ENSP00000362441	9606.ENSP00000216297	0.46	0.46
BCLAF1	EGFR	9606.ENSP00000435210	9606.ENSP00000275493	0.46	0.459
DKC1	NOC2L	9606.ENSP00000358563	9606.ENSP00000317992	0.46	0.46
NCBP1	PABPC1	9606.ENSP00000364289	9606.ENSP00000313007	0.46	0.46
NXF1	RANGAP1	9606.ENSP00000436679	9606.ENSP00000401470	0.46	0.46
SRRT	ZC3H18	9606.ENSP00000480421	9606.ENSP00000416951	0.46	0.459
MRPL2	RPL23A	9606.ENSP00000373404	9606.ENSP00000389103	0.461	0.461
MTREX	NLE1	9606.ENSP00000230640	9606.ENSP00000413572	0.461	0.461
NOP58	RPL18A	9606.ENSP00000264279	9606.ENSP00000222247	0.461	0.461
PRPF40A	PUF60	9606.ENSP00000386458	9606.ENSP00000434359	0.461	0.461
RPF1	RPF2	9606.ENSP00000359688	9606.ENSP00000402338	0.461	0.461
AATF	RPF2	9606.ENSP00000477848	9606.ENSP00000402338	0.462	0.461
DCAF13	DDX47	9606.ENSP00000297579	9606.ENSP00000350698	0.462	0.461
EHMT1	WIZ	9606.ENSP00000417980	9606.ENSP00000469534	0.462	0.461
EPRS	RPS6	9606.ENSP00000355890	9606.ENSP00000369757	0.462	0.461
EPRS	RPS17	9606.ENSP00000355890	9606.ENSP00000498019	0.462	0.461
HDAC1	KDM1A	9606.ENSP00000362649	9606.ENSP00000383042	0.462	0.462
HDAC2	KDM1A	9606.ENSP00000430432	9606.ENSP00000383042	0.462	0.462
MAK16	ZC3HAV1	9606.ENSP00000353246	9606.ENSP00000242351	0.462	0.461
NXF1	TPR	9606.ENSP00000436679	9606.ENSP00000356448	0.462	0.462
PSPC1	TATDN1	9606.ENSP00000343966	9606.ENSP00000276692	0.462	0.461
PWP2	RSL1D1	9606.ENSP00000291576	9606.ENSP00000460871	0.462	0.461
GNL2	PES1	9606.ENSP00000362153	9606.ENSP00000346725	0.463	0.463
POLR1C	RPS3	9606.ENSP00000496044	9606.ENSP00000278572	0.463	0.463
CTR9	FUS	9606.ENSP00000355013	9606.ENSP00000254108	0.464	0.463
DDX17	FUS	9606.ENSP00000380033	9606.ENSP00000254108	0.464	0.463
DDX18	GRWD1	9606.ENSP00000263239	9606.ENSP00000253237	0.464	0.463
DDX5	FUS	9606.ENSP00000225792	9606.ENSP00000254108	0.464	0.463
DHX9	FUS	9606.ENSP00000356520	9606.ENSP00000254108	0.464	0.463
FUS	RTCB	9606.ENSP00000254108	9606.ENSP00000216038	0.464	0.463
FUS	THRAP3	9606.ENSP00000254108	9606.ENSP00000346634	0.464	0.463
FUS	SF3B3	9606.ENSP00000254108	9606.ENSP00000305790	0.464	0.463
FUS	LARP1	9606.ENSP00000254108	9606.ENSP00000336721	0.464	0.463
FUS	SNRNP200	9606.ENSP00000254108	9606.ENSP00000317123	0.464	0.463
FUS	HNRNPA3	9606.ENSP00000254108	9606.ENSP00000376309	0.464	0.463
FUS	MATR3	9606.ENSP00000254108	9606.ENSP00000354346	0.464	0.463
FUS	HNRNPH1	9606.ENSP00000254108	9606.ENSP00000349168	0.464	0.463
FUS	HNRNPM	9606.ENSP00000254108	9606.ENSP00000325376	0.464	0.463
KPNB1	NUP98	9606.ENSP00000290158	9606.ENSP00000316032	0.464	0.464
NUDT21	PSPC1	9606.ENSP00000300291	9606.ENSP00000343966	0.464	0.463
PABPC1	ZC3H11A	9606.ENSP00000313007	9606.ENSP00000491830	0.464	0.463
RAC1	RHOG	9606.ENSP00000348461	9606.ENSP00000339467	0.464	0.463
DDX3X	NCBP1	9606.ENSP00000494040	9606.ENSP00000364289	0.465	0.465
DKC1	ZC3HAV1	9606.ENSP00000358563	9606.ENSP00000242351	0.465	0.465
RPRD2	STRAP	9606.ENSP00000358064	9606.ENSP00000392270	0.465	0.465
EIF5	RPS4X	9606.ENSP00000216554	9606.ENSP00000362744	0.466	0.466
POLR2B	SSRP1	9606.ENSP00000370625	9606.ENSP00000278412	0.466	0.466
ANXA11	ANXA2	9606.ENSP00000398610	9606.ENSP00000346032	0.467	0.467
COIL	PRPF4	9606.ENSP00000240316	9606.ENSP00000363313	0.467	0.467
DAP3	RPL17	9606.ENSP00000357320	9606.ENSP00000463842	0.467	0.467
DKC1	TBL3	9606.ENSP00000358563	9606.ENSP00000454836	0.468	0.468
DRG1	RPS3	9606.ENSP00000329715	9606.ENSP00000278572	0.468	0.468
DRG1	RPS2	9606.ENSP00000329715	9606.ENSP00000341885	0.468	0.468
PABPC4	YBX1	9606.ENSP00000361949	9606.ENSP00000361626	0.468	0.468
PTCD3	SYNCRIP	9606.ENSP00000254630	9606.ENSP00000358635	0.468	0.468
RPL17	RSL1D1	9606.ENSP00000463842	9606.ENSP00000460871	0.468	0.468
HSP90AB1	HSPA1B	9606.ENSP00000360609	9606.ENSP00000364801	0.469	0.469
HTATSF1	SNRPN	9606.ENSP00000442699	9606.ENSP00000494831	0.469	0.469
NOC2L	TBL3	9606.ENSP00000317992	9606.ENSP00000454836	0.469	0.469
SNRPA1	U2SURP	9606.ENSP00000254193	9606.ENSP00000418563	0.469	0.469
DRG1	RPS13	9606.ENSP00000329715	9606.ENSP00000435777	0.47	0.47
MDN1	PELP1	9606.ENSP00000358400	9606.ENSP00000301396	0.47	0.47
PA2G4	RSL1D1	9606.ENSP00000302886	9606.ENSP00000460871	0.47	0.47
GRWD1	WDR36	9606.ENSP00000253237	9606.ENSP00000423067	0.471	0.471
MTIF2	RPL18A	9606.ENSP00000263629	9606.ENSP00000222247	0.471	0.471
MTIF2	RPL21	9606.ENSP00000263629	9606.ENSP00000346027	0.471	0.471
MTIF2	RPL15	9606.ENSP00000263629	9606.ENSP00000309334	0.471	0.471
RPS3A	ZC3HAV1	9606.ENSP00000346050	9606.ENSP00000242351	0.471	0.471
DDX24	PES1	9606.ENSP00000481495	9606.ENSP00000346725	0.472	0.472
CDC73	SSRP1	9606.ENSP00000356405	9606.ENSP00000278412	0.473	0.473
KPNB1	NUP214	9606.ENSP00000290158	9606.ENSP00000352400	0.473	0.473
PPP1CB	WDR5	9606.ENSP00000378769	9606.ENSP00000351446	0.473	0.473
PRPF40A	SRRM2	9606.ENSP00000386458	9606.ENSP00000301740	0.473	0.473
DAP3	RPL26	9606.ENSP00000357320	9606.ENSP00000463784	0.474	0.474
EXOSC4	UTP3	9606.ENSP00000315476	9606.ENSP00000254803	0.474	0.474
MTIF2	RPL29	9606.ENSP00000263629	9606.ENSP00000294189	0.474	0.474
POLR1C	POLR2B	9606.ENSP00000496044	9606.ENSP00000370625	0.474	0.474
RANBP2	XPO1	9606.ENSP00000283195	9606.ENSP00000384863	0.474	0.474
CEBPZ	GTPBP4	9606.ENSP00000234170	9606.ENSP00000354040	0.475	0.475
DHX9	PRPF8	9606.ENSP00000356520	9606.ENSP00000460348	0.475	0.475
PPP1CC	SCRIB	9606.ENSP00000341779	9606.ENSP00000349486	0.475	0.475
CCT3	TUBA1B	9606.ENSP00000295688	9606.ENSP00000336799	0.476	0.476
EFTUD2	LYN	9606.ENSP00000392094	9606.ENSP00000428924	0.476	0.476
PSMD4	VCP	9606.ENSP00000357876	9606.ENSP00000351777	0.476	0.476
RANGAP1	XPO1	9606.ENSP00000401470	9606.ENSP00000384863	0.476	0.476
RPS24	RRS1	9606.ENSP00000414321	9606.ENSP00000322396	0.476	0.476
DDX18	RPL17	9606.ENSP00000263239	9606.ENSP00000463842	0.477	0.477
DHX15	SNRPN	9606.ENSP00000336741	9606.ENSP00000494831	0.477	0.477
CDC42	RAP1A	9606.ENSP00000497733	9606.ENSP00000358723	0.478	0.478
CDK1	YES1	9606.ENSP00000378699	9606.ENSP00000462468	0.478	0.478
CEBPZ	SRP68	9606.ENSP00000234170	9606.ENSP00000312066	0.478	0.478
MDC1	SMARCD2	9606.ENSP00000365588	9606.ENSP00000392617	0.478	0.478
NAP1L1	WDR43	9606.ENSP00000477538	9606.ENSP00000384302	0.478	0.478
CAPRIN1	SERBP1	9606.ENSP00000340329	9606.ENSP00000360034	0.479	0.479
EIF4A1	PABPC1	9606.ENSP00000293831	9606.ENSP00000313007	0.479	0.479
